X;Y;ANGLE;
137;15;134;
137;16;134;
137;17;134;
137;18;134;
138;4;134;
138;5;134;
138;6;134;
138;7;134;
138;8;134;
138;9;134;
138;10;134;
138;11;134;
138;12;134;
138;13;134;
138;14;134;
138;15;134;
138;16;134;
138;17;134;
138;18;134;
138;19;134;
139;3;134;
139;4;134;
139;5;134;
139;6;134;
139;7;134;
139;8;134;
139;9;134;
139;10;134;
139;11;134;
139;12;134;
139;13;134;
139;14;134;
139;15;134;
139;16;134;
139;17;134;
139;18;134;
139;19;134;
140;3;134;
140;4;134;
140;5;134;
140;6;134;
140;7;134;
140;8;134;
140;9;134;
140;10;134;
140;11;134;
140;12;134;
140;13;134;
140;14;134;
140;15;134;
140;16;134;
140;17;134;
140;18;134;
140;19;134;
140;20;134;
141;3;134;
141;4;134;
141;5;134;
141;6;134;
141;7;134;
141;8;134;
141;9;134;
141;10;134;
141;11;134;
141;12;134;
141;13;134;
141;14;134;
141;15;134;
141;16;134;
141;17;134;
141;18;134;
141;19;134;
141;20;134;
142;2;134;
142;3;134;
142;4;134;
142;5;134;
142;6;134;
142;7;134;
142;8;134;
142;9;134;
142;10;134;
142;11;134;
142;12;134;
142;13;134;
142;14;134;
142;15;134;
142;16;134;
142;17;134;
142;18;134;
142;19;134;
142;20;134;
142;21;134;
143;2;134;
143;3;134;
143;4;134;
143;5;134;
143;6;134;
143;7;134;
143;8;134;
143;9;134;
143;10;134;
143;11;134;
143;12;134;
143;13;134;
143;14;134;
143;15;134;
143;16;134;
143;17;134;
143;18;134;
143;19;134;
143;20;134;
143;21;134;
144;2;134;
144;3;134;
144;4;134;
144;5;134;
144;6;134;
144;7;134;
144;8;134;
144;9;134;
144;10;134;
144;11;134;
144;12;134;
144;13;134;
144;14;134;
144;15;134;
144;16;134;
144;17;134;
144;18;134;
144;19;134;
144;20;134;
144;21;134;
145;1;134;
145;2;134;
145;3;134;
145;4;134;
145;5;134;
145;6;134;
145;7;134;
145;8;134;
145;9;134;
145;10;134;
145;11;134;
145;12;134;
145;13;134;
145;14;134;
145;15;134;
145;16;134;
145;17;134;
145;18;134;
145;19;134;
145;20;134;
145;21;134;
145;22;134;
146;1;134;
146;2;134;
146;3;134;
146;4;134;
146;5;134;
146;6;134;
146;7;134;
146;8;134;
146;9;134;
146;10;134;
146;11;134;
146;12;134;
146;13;134;
146;14;134;
146;15;134;
146;16;134;
146;17;134;
146;18;134;
146;19;134;
146;20;134;
146;21;134;
146;22;134;
147;1;134;
147;2;134;
147;3;134;
147;4;134;
147;5;134;
147;6;134;
147;7;134;
147;8;134;
147;9;134;
147;10;134;
147;11;134;
147;12;134;
147;13;134;
147;14;134;
147;15;134;
147;16;134;
147;17;134;
147;18;134;
147;19;134;
147;20;134;
147;21;134;
147;22;134;
147;23;134;
148;0;134;
148;1;134;
148;2;134;
148;3;134;
148;4;134;
148;5;134;
148;6;134;
148;7;134;
148;8;134;
148;9;134;
148;10;134;
148;11;134;
148;12;134;
148;13;134;
148;14;134;
148;15;134;
148;16;134;
148;17;134;
148;18;134;
148;19;134;
148;20;134;
148;21;134;
148;22;134;
148;23;134;
149;0;134;
149;1;134;
149;2;134;
149;3;134;
149;4;134;
149;5;134;
149;6;134;
149;7;134;
149;8;134;
149;9;134;
149;10;134;
149;11;134;
149;12;134;
149;13;134;
149;14;134;
149;15;134;
149;16;134;
149;17;134;
149;18;134;
149;19;134;
149;20;134;
149;21;134;
149;22;134;
149;23;134;
150;0;134;
150;1;134;
150;2;134;
150;3;134;
150;4;134;
150;5;134;
150;6;134;
150;7;134;
150;8;134;
150;9;134;
150;10;134;
150;11;134;
150;12;134;
150;13;134;
150;14;134;
150;15;134;
150;16;134;
150;17;134;
150;18;134;
150;19;134;
150;20;134;
150;21;134;
150;22;134;
150;23;134;
150;24;134;
151;0;134;
151;1;134;
151;2;134;
151;3;134;
151;4;134;
151;5;134;
151;6;134;
151;7;134;
151;8;134;
151;9;134;
151;10;134;
151;11;134;
151;12;134;
151;13;134;
151;14;134;
151;15;134;
151;16;134;
151;17;134;
151;18;134;
151;19;134;
151;20;134;
151;21;134;
151;22;134;
151;23;134;
151;24;134;
152;0;134;
152;1;134;
152;2;134;
152;3;134;
152;4;134;
152;5;134;
152;6;134;
152;7;134;
152;8;134;
152;9;134;
152;10;134;
152;11;134;
152;12;134;
152;13;134;
152;14;134;
152;15;134;
152;16;134;
152;17;134;
152;18;134;
152;19;134;
152;20;134;
152;21;134;
152;22;134;
152;23;134;
152;24;134;
153;0;134;
153;1;134;
153;2;134;
153;3;134;
153;4;134;
153;5;134;
153;6;134;
153;7;134;
153;8;134;
153;9;134;
153;10;134;
153;11;134;
153;12;134;
153;13;134;
153;14;134;
153;15;134;
153;16;134;
153;17;134;
153;18;134;
153;19;134;
153;20;134;
153;21;134;
153;22;134;
153;23;134;
153;24;134;
154;0;134;
154;1;134;
154;2;134;
154;3;134;
154;4;134;
154;5;134;
154;6;134;
154;7;134;
154;8;134;
154;9;134;
154;10;134;
154;11;134;
154;12;134;
154;13;134;
154;14;134;
154;15;134;
154;16;134;
154;17;134;
154;18;134;
154;19;134;
154;20;134;
154;21;134;
154;22;134;
154;23;134;
154;24;134;
154;25;134;
155;0;134;
155;1;134;
155;2;134;
155;3;134;
155;4;134;
155;5;134;
155;6;134;
155;7;134;
155;8;134;
155;9;134;
155;10;134;
155;11;134;
155;12;134;
155;13;134;
155;14;134;
155;15;134;
155;16;134;
155;17;134;
155;18;134;
155;19;134;
155;20;134;
155;21;134;
155;22;134;
155;23;134;
155;24;134;
155;25;134;
156;0;134;
156;1;134;
156;2;134;
156;3;134;
156;4;134;
156;5;134;
156;6;134;
156;7;134;
156;8;134;
156;9;134;
156;10;134;
156;11;134;
156;12;134;
156;13;134;
156;14;134;
156;15;134;
156;16;134;
156;17;134;
156;18;134;
156;19;134;
156;20;134;
156;21;134;
156;22;134;
156;23;134;
156;24;134;
156;25;134;
157;0;134;
157;1;134;
157;2;134;
157;3;134;
157;4;134;
157;5;134;
157;6;134;
157;7;134;
157;8;134;
157;9;134;
157;10;134;
157;11;134;
157;12;134;
157;13;134;
157;14;134;
157;15;134;
157;16;134;
157;17;134;
157;18;134;
157;19;134;
157;20;134;
157;21;134;
157;22;134;
157;23;134;
157;24;134;
157;25;134;
158;0;134;
158;1;134;
158;2;134;
158;3;134;
158;4;134;
158;5;134;
158;6;134;
158;7;134;
158;8;134;
158;9;134;
158;10;134;
158;11;134;
158;12;134;
158;13;134;
158;14;134;
158;15;134;
158;16;134;
158;17;134;
158;18;134;
158;19;134;
158;20;134;
158;21;134;
158;22;134;
158;23;134;
158;24;134;
158;25;134;
158;26;134;
159;0;134;
159;1;134;
159;2;134;
159;3;134;
159;4;134;
159;5;134;
159;6;134;
159;7;134;
159;8;134;
159;9;134;
159;10;134;
159;11;134;
159;12;134;
159;13;134;
159;14;134;
159;15;134;
159;16;134;
159;17;134;
159;18;134;
159;19;134;
159;20;134;
159;21;134;
159;22;134;
159;23;134;
159;24;134;
159;25;134;
159;26;134;
160;0;134;
160;1;134;
160;2;134;
160;3;134;
160;4;134;
160;5;134;
160;6;134;
160;7;134;
160;8;134;
160;9;134;
160;10;134;
160;11;134;
160;12;134;
160;13;134;
160;14;134;
160;15;134;
160;16;134;
160;17;134;
160;18;134;
160;19;134;
160;20;134;
160;21;134;
160;22;134;
160;23;134;
160;24;134;
160;25;134;
160;26;134;
161;0;134;
161;1;134;
161;2;134;
161;3;134;
161;4;134;
161;5;134;
161;6;134;
161;7;134;
161;8;134;
161;9;134;
161;10;134;
161;11;134;
161;12;134;
161;13;134;
161;14;134;
161;15;134;
161;16;134;
161;17;134;
161;18;134;
161;19;134;
161;20;134;
161;21;134;
161;22;134;
161;23;134;
161;24;134;
161;25;134;
161;26;134;
162;0;134;
162;1;134;
162;2;134;
162;3;134;
162;4;134;
162;5;134;
162;6;134;
162;7;134;
162;8;134;
162;9;134;
162;10;134;
162;11;134;
162;12;134;
162;13;134;
162;14;134;
162;15;134;
162;16;134;
162;17;134;
162;18;134;
162;19;134;
162;20;134;
162;21;134;
162;22;134;
162;23;134;
162;24;134;
162;25;134;
162;26;134;
163;0;134;
163;1;134;
163;2;134;
163;3;134;
163;4;134;
163;5;134;
163;6;134;
163;7;134;
163;8;134;
163;9;134;
163;10;134;
163;11;134;
163;12;134;
163;13;134;
163;14;134;
163;15;134;
163;16;134;
163;17;134;
163;18;134;
163;19;134;
163;20;134;
163;21;134;
163;22;134;
163;23;134;
163;24;134;
163;25;134;
163;26;134;
164;0;134;
164;1;134;
164;2;134;
164;3;134;
164;4;134;
164;5;134;
164;6;134;
164;7;134;
164;8;134;
164;9;134;
164;10;134;
164;11;134;
164;12;134;
164;13;134;
164;14;134;
164;15;134;
164;16;134;
164;17;134;
164;18;134;
164;19;134;
164;20;134;
164;21;134;
164;22;134;
164;23;134;
164;24;134;
164;25;134;
164;26;134;
164;27;134;
165;0;134;
165;1;134;
165;2;134;
165;3;134;
165;4;134;
165;5;134;
165;6;134;
165;7;134;
165;8;134;
165;9;134;
165;10;134;
165;11;134;
165;12;134;
165;13;134;
165;14;134;
165;15;134;
165;16;134;
165;17;134;
165;18;134;
165;19;134;
165;20;134;
165;21;134;
165;22;134;
165;23;134;
165;24;134;
165;25;134;
165;26;134;
165;27;134;
166;0;134;
166;1;134;
166;2;134;
166;3;134;
166;4;134;
166;5;134;
166;6;134;
166;7;134;
166;8;134;
166;9;134;
166;10;134;
166;11;134;
166;12;134;
166;13;134;
166;14;134;
166;15;134;
166;16;134;
166;17;134;
166;18;134;
166;19;134;
166;20;134;
166;21;134;
166;22;134;
166;23;134;
166;24;134;
166;25;134;
166;26;134;
166;27;134;
167;0;134;
167;1;134;
167;2;134;
167;3;134;
167;4;134;
167;5;134;
167;6;134;
167;7;134;
167;8;134;
167;9;134;
167;10;134;
167;11;134;
167;12;134;
167;13;134;
167;14;134;
167;15;134;
167;16;134;
167;17;134;
167;18;134;
167;19;134;
167;20;134;
167;21;134;
167;22;134;
167;23;134;
167;24;134;
167;25;134;
167;26;134;
167;27;134;
168;0;134;
168;1;134;
168;2;134;
168;3;134;
168;4;134;
168;5;134;
168;6;134;
168;7;134;
168;8;134;
168;9;134;
168;10;134;
168;11;134;
168;12;134;
168;13;134;
168;14;134;
168;15;134;
168;16;134;
168;17;134;
168;18;134;
168;19;134;
168;20;134;
168;21;134;
168;22;134;
168;23;134;
168;24;134;
168;25;134;
168;26;134;
168;27;134;
169;0;134;
169;1;134;
169;2;134;
169;3;134;
169;4;134;
169;5;134;
169;6;134;
169;7;134;
169;8;134;
169;9;134;
169;10;134;
169;11;134;
169;12;134;
169;13;134;
169;14;134;
169;15;134;
169;16;134;
169;17;134;
169;18;134;
169;19;134;
169;20;134;
169;21;134;
169;22;134;
169;23;134;
169;24;134;
169;25;134;
169;26;134;
169;27;134;
170;0;134;
170;1;134;
170;2;134;
170;3;134;
170;4;134;
170;5;134;
170;6;134;
170;7;134;
170;8;134;
170;9;134;
170;10;134;
170;11;134;
170;12;134;
170;13;134;
170;14;134;
170;15;134;
170;16;134;
170;17;134;
170;18;134;
170;19;134;
170;20;134;
170;21;134;
170;22;134;
170;23;134;
170;24;134;
170;25;134;
170;26;134;
170;27;134;
171;0;134;
171;1;134;
171;2;134;
171;3;134;
171;4;134;
171;5;134;
171;6;134;
171;7;134;
171;8;134;
171;9;134;
171;10;134;
171;11;134;
171;12;134;
171;13;134;
171;14;134;
171;15;134;
171;16;134;
171;17;134;
171;18;134;
171;19;134;
171;20;134;
171;21;134;
171;22;134;
171;23;134;
171;24;134;
171;25;134;
171;26;134;
171;27;134;
172;0;134;
172;1;134;
172;2;134;
172;3;134;
172;4;134;
172;5;134;
172;6;134;
172;7;134;
172;8;134;
172;9;134;
172;10;134;
172;11;134;
172;12;134;
172;13;134;
172;14;134;
172;15;134;
172;16;134;
172;17;134;
172;18;134;
172;19;134;
172;20;134;
172;21;134;
172;22;134;
172;23;134;
172;24;134;
172;25;134;
172;26;134;
172;27;134;
173;0;134;
173;1;134;
173;2;134;
173;3;134;
173;4;134;
173;5;134;
173;6;134;
173;7;134;
173;8;134;
173;9;134;
173;10;134;
173;11;134;
173;12;134;
173;13;134;
173;14;134;
173;15;134;
173;16;134;
173;17;134;
173;18;134;
173;19;134;
173;20;134;
173;21;134;
173;22;134;
173;23;134;
173;24;134;
173;25;134;
173;26;134;
173;27;134;
174;0;134;
174;1;134;
174;2;134;
174;3;134;
174;4;134;
174;5;134;
174;6;134;
174;7;134;
174;8;134;
174;9;134;
174;10;134;
174;11;134;
174;12;134;
174;13;134;
174;14;134;
174;15;134;
174;16;134;
174;17;134;
174;18;134;
174;19;134;
174;20;134;
174;21;134;
174;22;134;
174;23;134;
174;24;134;
174;25;134;
174;26;134;
174;27;134;
175;0;134;
175;1;134;
175;2;134;
175;3;134;
175;4;134;
175;5;134;
175;6;134;
175;7;134;
175;8;134;
175;9;134;
175;10;134;
175;11;134;
175;12;134;
175;13;134;
175;14;134;
175;15;134;
175;16;134;
175;17;134;
175;18;134;
175;19;134;
175;20;134;
175;21;134;
175;22;134;
175;23;134;
175;24;134;
175;25;134;
175;26;134;
175;27;134;
176;0;134;
176;1;134;
176;2;134;
176;3;134;
176;4;134;
176;5;134;
176;6;134;
176;7;134;
176;8;134;
176;9;134;
176;10;134;
176;11;134;
176;12;134;
176;13;134;
176;14;134;
176;15;134;
176;16;134;
176;17;134;
176;18;134;
176;19;134;
176;20;134;
176;21;134;
176;22;134;
176;23;134;
176;24;134;
176;25;134;
176;26;134;
176;27;134;
177;0;134;
177;1;134;
177;2;134;
177;3;134;
177;4;134;
177;5;134;
177;6;134;
177;7;134;
177;8;134;
177;9;134;
177;10;134;
177;11;134;
177;12;134;
177;13;134;
177;14;134;
177;15;134;
177;16;134;
177;17;134;
177;18;134;
177;19;134;
177;20;134;
177;21;134;
177;22;134;
177;23;134;
177;24;134;
177;25;134;
177;26;134;
177;27;134;
178;0;134;
178;1;134;
178;2;134;
178;3;134;
178;4;134;
178;5;134;
178;6;134;
178;7;134;
178;8;134;
178;9;134;
178;10;134;
178;11;134;
178;12;134;
178;13;134;
178;14;134;
178;15;134;
178;16;134;
178;17;134;
178;18;134;
178;19;134;
178;20;134;
178;21;134;
178;22;134;
178;23;134;
178;24;134;
178;25;134;
178;26;134;
178;27;134;
179;0;134;
179;1;134;
179;2;134;
179;3;134;
179;4;134;
179;5;134;
179;6;134;
179;7;134;
179;8;134;
179;9;134;
179;10;134;
179;11;134;
179;12;134;
179;13;134;
179;14;134;
179;15;134;
179;16;134;
179;17;134;
179;18;134;
179;19;134;
179;20;134;
179;21;134;
179;22;134;
179;23;134;
179;24;134;
179;25;134;
179;26;134;
179;27;134;
180;0;134;
180;1;134;
180;2;134;
180;3;134;
180;4;134;
180;5;134;
180;6;134;
180;7;134;
180;8;134;
180;9;134;
180;10;134;
180;11;134;
180;12;134;
180;13;134;
180;14;134;
180;15;134;
180;16;134;
180;17;134;
180;18;134;
180;19;134;
180;20;134;
180;21;134;
180;22;134;
180;23;134;
180;24;134;
180;25;134;
180;26;134;
180;27;134;
181;0;134;
181;1;134;
181;2;134;
181;3;134;
181;4;134;
181;5;134;
181;6;134;
181;7;134;
181;8;134;
181;9;134;
181;10;134;
181;11;134;
181;12;134;
181;13;134;
181;14;134;
181;15;134;
181;16;134;
181;17;134;
181;18;134;
181;19;134;
181;20;134;
181;21;134;
181;22;134;
181;23;134;
181;24;134;
181;25;134;
181;26;134;
181;27;134;
182;0;134;
182;1;134;
182;2;134;
182;3;134;
182;4;134;
182;5;134;
182;6;134;
182;7;134;
182;8;134;
182;9;134;
182;10;134;
182;11;134;
182;12;134;
182;13;134;
182;14;134;
182;15;134;
182;16;134;
182;17;134;
182;18;134;
182;19;134;
182;20;134;
182;21;134;
182;22;134;
182;23;134;
182;24;134;
182;25;134;
182;26;134;
182;27;134;
183;0;134;
183;1;134;
183;2;134;
183;3;134;
183;4;134;
183;5;134;
183;6;134;
183;7;134;
183;8;134;
183;9;134;
183;10;134;
183;11;134;
183;12;134;
183;13;134;
183;14;134;
183;15;134;
183;16;134;
183;17;134;
183;18;134;
183;19;134;
183;20;134;
183;21;134;
183;22;134;
183;23;134;
183;24;134;
183;25;134;
183;26;134;
183;27;134;
184;0;134;
184;1;134;
184;2;134;
184;3;134;
184;4;134;
184;5;134;
184;6;134;
184;7;134;
184;8;134;
184;9;134;
184;10;134;
184;11;134;
184;12;134;
184;13;134;
184;14;134;
184;15;134;
184;16;134;
184;17;134;
184;18;134;
184;19;134;
184;20;134;
184;21;134;
184;22;134;
184;23;134;
184;24;134;
184;25;134;
184;26;134;
184;27;134;
185;0;134;
185;1;134;
185;2;134;
185;3;134;
185;4;134;
185;5;134;
185;6;134;
185;7;134;
185;8;134;
185;9;134;
185;10;134;
185;11;134;
185;12;134;
185;13;134;
185;14;134;
185;15;134;
185;16;134;
185;17;134;
185;18;134;
185;19;134;
185;20;134;
185;21;134;
185;22;134;
185;23;134;
185;24;134;
185;25;134;
185;26;134;
185;27;134;
186;0;134;
186;1;134;
186;2;134;
186;3;134;
186;4;134;
186;5;134;
186;6;134;
186;7;134;
186;8;134;
186;9;134;
186;10;134;
186;11;134;
186;12;134;
186;13;134;
186;14;134;
186;15;134;
186;16;134;
186;17;134;
186;18;134;
186;19;134;
186;20;134;
186;21;134;
186;22;134;
186;23;134;
186;24;134;
186;25;134;
186;26;134;
187;0;134;
187;1;134;
187;2;134;
187;3;134;
187;4;134;
187;5;134;
187;6;134;
187;7;134;
187;8;134;
187;9;134;
187;10;134;
187;11;134;
187;12;134;
187;13;134;
187;14;134;
187;15;134;
187;16;134;
187;17;134;
187;18;134;
187;19;134;
187;20;134;
187;21;134;
187;22;134;
187;23;134;
187;24;134;
187;25;134;
187;26;134;
188;0;134;
188;1;134;
188;2;134;
188;3;134;
188;4;134;
188;5;134;
188;6;134;
188;7;134;
188;8;134;
188;9;134;
188;10;134;
188;11;134;
188;12;134;
188;13;134;
188;14;134;
188;15;134;
188;16;134;
188;17;134;
188;18;134;
188;19;134;
188;20;134;
188;21;134;
188;22;134;
188;23;134;
188;24;134;
188;25;134;
188;26;134;
189;0;134;
189;1;134;
189;2;134;
189;3;134;
189;4;134;
189;5;134;
189;6;134;
189;7;134;
189;8;134;
189;9;134;
189;10;134;
189;11;134;
189;12;134;
189;13;134;
189;14;134;
189;15;134;
189;16;134;
189;17;134;
189;18;134;
189;19;134;
189;20;134;
189;21;134;
189;22;134;
189;23;134;
189;24;134;
189;25;134;
189;26;134;
190;0;134;
190;1;134;
190;2;134;
190;3;134;
190;4;134;
190;5;134;
190;6;134;
190;7;134;
190;8;134;
190;9;134;
190;10;134;
190;11;134;
190;12;134;
190;13;134;
190;14;134;
190;15;134;
190;16;134;
190;17;134;
190;18;134;
190;19;134;
190;20;134;
190;21;134;
190;22;134;
190;23;134;
190;24;134;
190;25;134;
190;26;134;
191;0;134;
191;1;134;
191;2;134;
191;3;134;
191;4;134;
191;5;134;
191;6;134;
191;7;134;
191;8;134;
191;9;134;
191;10;134;
191;11;134;
191;12;134;
191;13;134;
191;14;134;
191;15;134;
191;16;134;
191;17;134;
191;18;134;
191;19;134;
191;20;134;
191;21;134;
191;22;134;
191;23;134;
191;24;134;
191;25;134;
191;26;134;
192;0;134;
192;1;134;
192;2;134;
192;3;134;
192;4;134;
192;5;134;
192;6;134;
192;7;134;
192;8;134;
192;9;134;
192;10;134;
192;11;134;
192;12;134;
192;13;134;
192;14;134;
192;15;134;
192;16;134;
192;17;134;
192;18;134;
192;19;134;
192;20;134;
192;21;134;
192;22;134;
192;23;134;
192;24;134;
192;25;134;
193;0;134;
193;1;134;
193;2;134;
193;3;134;
193;4;134;
193;5;134;
193;6;134;
193;7;134;
193;8;134;
193;9;134;
193;10;134;
193;11;134;
193;12;134;
193;13;134;
193;14;134;
193;15;134;
193;16;134;
193;17;134;
193;18;134;
193;19;134;
193;20;134;
193;21;134;
193;22;134;
193;23;134;
193;24;134;
193;25;134;
194;0;134;
194;1;134;
194;2;134;
194;3;134;
194;4;134;
194;5;134;
194;6;134;
194;7;134;
194;8;134;
194;9;134;
194;10;134;
194;11;134;
194;12;134;
194;13;134;
194;14;134;
194;15;134;
194;16;134;
194;17;134;
194;18;134;
194;19;134;
194;20;134;
194;21;134;
194;22;134;
194;23;134;
194;24;134;
194;25;134;
195;0;134;
195;1;134;
195;2;134;
195;3;134;
195;4;134;
195;5;134;
195;6;134;
195;7;134;
195;8;134;
195;9;134;
195;10;134;
195;11;134;
195;12;134;
195;13;134;
195;14;134;
195;15;134;
195;16;134;
195;17;134;
195;18;134;
195;19;134;
195;20;134;
195;21;134;
195;22;134;
195;23;134;
195;24;134;
195;25;134;
196;0;134;
196;1;134;
196;2;134;
196;3;134;
196;4;134;
196;5;134;
196;6;134;
196;7;134;
196;8;134;
196;9;134;
196;10;134;
196;11;134;
196;12;134;
196;13;134;
196;14;134;
196;15;134;
196;16;134;
196;17;134;
196;18;134;
196;19;134;
196;20;134;
196;21;134;
196;22;134;
196;23;134;
196;24;134;
197;0;134;
197;1;134;
197;2;134;
197;3;134;
197;4;134;
197;5;134;
197;6;134;
197;7;134;
197;8;134;
197;9;134;
197;10;134;
197;11;134;
197;12;134;
197;13;134;
197;14;134;
197;15;134;
197;16;134;
197;17;134;
197;18;134;
197;19;134;
197;20;134;
197;21;134;
197;22;134;
197;23;134;
197;24;134;
198;0;134;
198;1;134;
198;2;134;
198;3;134;
198;4;134;
198;5;134;
198;6;134;
198;7;134;
198;8;134;
198;9;134;
198;10;134;
198;11;134;
198;12;134;
198;13;134;
198;14;134;
198;15;134;
198;16;134;
198;17;134;
198;18;134;
198;19;134;
198;20;134;
198;21;134;
198;22;134;
198;23;134;
198;24;134;
199;0;134;
199;1;134;
199;2;134;
199;3;134;
199;4;134;
199;5;134;
199;6;134;
199;7;134;
199;8;134;
199;9;134;
199;10;134;
199;11;134;
199;12;134;
199;13;134;
199;14;134;
199;15;134;
199;16;134;
199;17;134;
199;18;134;
199;19;134;
199;20;134;
199;21;134;
199;22;134;
199;23;134;
200;0;134;
200;1;134;
200;2;134;
200;3;134;
200;4;134;
200;5;134;
200;6;134;
200;7;134;
200;8;134;
200;9;134;
200;10;134;
200;11;134;
200;12;134;
200;13;134;
200;14;134;
200;15;134;
200;16;134;
200;17;134;
200;18;134;
200;19;134;
200;20;134;
200;21;134;
200;22;134;
200;23;134;
201;0;134;
201;1;134;
201;2;134;
201;3;134;
201;4;134;
201;5;134;
201;6;134;
201;7;134;
201;8;134;
201;9;134;
201;10;134;
201;11;134;
201;12;134;
201;13;134;
201;14;134;
201;15;134;
201;16;134;
201;17;134;
201;18;134;
201;19;134;
201;20;134;
201;21;134;
201;22;134;
201;23;134;
202;0;134;
202;1;134;
202;2;134;
202;3;134;
202;4;134;
202;5;134;
202;6;134;
202;7;134;
202;8;134;
202;9;134;
202;10;134;
202;11;134;
202;12;134;
202;13;134;
202;14;134;
202;15;134;
202;16;134;
202;17;134;
202;18;134;
202;19;134;
202;20;134;
202;21;134;
202;22;134;
203;0;134;
203;1;134;
203;2;134;
203;3;134;
203;4;134;
203;5;134;
203;6;134;
203;7;134;
203;8;134;
203;9;134;
203;10;134;
203;11;134;
203;12;134;
203;13;134;
203;14;134;
203;15;134;
203;16;134;
203;17;134;
203;18;134;
203;19;134;
203;20;134;
203;21;134;
203;22;134;
204;0;134;
204;1;134;
204;2;134;
204;3;134;
204;4;134;
204;5;134;
204;6;134;
204;7;134;
204;8;134;
204;9;134;
204;10;134;
204;11;134;
204;12;134;
204;13;134;
204;14;134;
204;15;134;
204;16;134;
204;17;134;
204;18;134;
204;19;134;
204;20;134;
204;21;134;
204;22;134;
205;0;134;
205;1;134;
205;2;134;
205;3;134;
205;4;134;
205;5;134;
205;6;134;
205;7;134;
205;8;134;
205;9;134;
205;10;134;
205;11;134;
205;12;134;
205;13;134;
205;14;134;
205;15;134;
