X;Y;ANGLE;
262;145;53;
262;146;53;
262;147;53;
262;148;53;
262;149;53;
262;150;53;
262;151;53;
262;152;53;
262;153;53;
262;154;53;
262;155;53;
262;156;53;
262;157;53;
262;158;53;
262;159;53;
262;160;53;
262;161;53;
262;162;53;
262;163;53;
262;164;53;
262;165;53;
262;166;53;
262;167;53;
262;168;53;
262;169;53;
262;170;53;
262;171;53;
262;172;53;
262;173;53;
263;33;53;
263;34;53;
263;35;53;
263;36;53;
263;37;53;
263;38;53;
263;39;53;
263;40;53;
263;41;53;
263;42;53;
263;43;53;
263;44;53;
263;45;53;
263;46;53;
263;47;53;
263;48;53;
263;49;53;
263;50;53;
263;51;53;
263;52;53;
263;53;53;
263;54;53;
263;55;53;
263;56;53;
263;57;53;
263;58;53;
263;59;53;
263;60;53;
263;61;53;
263;62;53;
263;63;53;
263;64;53;
263;65;53;
263;66;53;
263;67;53;
263;68;53;
263;69;53;
263;70;53;
263;71;53;
263;72;53;
263;73;53;
263;74;53;
263;75;53;
263;76;53;
263;77;53;
263;78;53;
263;79;53;
263;80;53;
263;81;53;
263;82;53;
263;83;53;
263;84;53;
263;85;53;
263;86;53;
263;87;53;
263;88;53;
263;89;53;
263;90;53;
263;91;53;
263;92;53;
263;93;53;
263;94;53;
263;95;53;
263;96;53;
263;97;53;
263;98;53;
263;99;53;
263;100;53;
263;101;53;
263;102;53;
263;103;53;
263;104;53;
263;105;53;
263;106;53;
263;107;53;
263;108;53;
263;109;53;
263;110;53;
263;111;53;
263;112;53;
263;113;53;
263;114;53;
263;115;53;
263;116;53;
263;117;53;
263;118;53;
263;119;53;
263;120;53;
263;121;53;
263;122;53;
263;123;53;
263;124;53;
263;125;53;
263;126;53;
263;127;53;
263;128;53;
263;129;53;
263;130;53;
263;131;53;
263;132;53;
263;133;53;
263;134;53;
263;135;53;
263;136;53;
263;137;53;
263;138;53;
263;139;53;
263;140;53;
263;141;53;
263;142;53;
263;143;53;
263;144;53;
263;145;53;
263;146;53;
263;147;53;
263;148;53;
263;149;53;
263;150;53;
263;151;53;
263;152;53;
263;153;53;
263;154;53;
263;155;53;
263;156;53;
263;157;53;
263;158;53;
263;159;53;
263;160;53;
263;161;53;
263;162;53;
263;163;53;
263;164;53;
263;165;53;
263;166;53;
263;167;53;
263;168;53;
263;169;53;
263;170;53;
263;171;53;
263;172;53;
264;34;53;
264;35;53;
264;36;53;
264;37;53;
264;38;53;
264;39;53;
264;40;53;
264;41;53;
264;42;53;
264;43;53;
264;44;53;
264;45;53;
264;46;53;
264;47;53;
264;48;53;
264;49;53;
264;50;53;
264;51;53;
264;52;53;
264;53;53;
264;54;53;
264;55;53;
264;56;53;
264;57;53;
264;58;53;
264;59;53;
264;60;53;
264;61;53;
264;62;53;
264;63;53;
264;64;53;
264;65;53;
264;66;53;
264;67;53;
264;68;53;
264;69;53;
264;70;53;
264;71;53;
264;72;53;
264;73;53;
264;74;53;
264;75;53;
264;76;53;
264;77;53;
264;78;53;
264;79;53;
264;80;53;
264;81;53;
264;82;53;
264;83;53;
264;84;53;
264;85;53;
264;86;53;
264;87;53;
264;88;53;
264;89;53;
264;90;53;
264;91;53;
264;92;53;
264;93;53;
264;94;53;
264;95;53;
264;96;53;
264;97;53;
264;98;53;
264;99;53;
264;100;53;
264;101;53;
264;102;53;
264;103;53;
264;104;53;
264;105;53;
264;106;53;
264;107;53;
264;108;53;
264;109;53;
264;110;53;
264;111;53;
264;112;53;
264;113;53;
264;114;53;
264;115;53;
264;116;53;
264;117;53;
264;118;53;
264;119;53;
264;120;53;
264;121;53;
264;122;53;
264;123;53;
264;124;53;
264;125;53;
264;126;53;
264;127;53;
264;128;53;
264;129;53;
264;130;53;
264;131;53;
264;132;53;
264;133;53;
264;134;53;
264;135;53;
264;136;53;
264;137;53;
264;138;53;
264;139;53;
264;140;53;
264;141;53;
264;142;53;
264;143;53;
264;144;53;
264;145;53;
264;146;53;
264;147;53;
264;148;53;
264;149;53;
264;150;53;
264;151;53;
264;152;53;
264;153;53;
264;154;53;
264;155;53;
264;156;53;
264;157;53;
264;158;53;
264;159;53;
264;160;53;
264;161;53;
264;162;53;
264;163;53;
264;164;53;
264;165;53;
264;166;53;
264;167;53;
264;168;53;
264;169;53;
264;170;53;
265;36;53;
265;37;53;
265;38;53;
265;39;53;
265;40;53;
265;41;53;
265;42;53;
265;43;53;
265;44;53;
265;45;53;
265;46;53;
265;47;53;
265;48;53;
265;49;53;
265;50;53;
265;51;53;
265;52;53;
265;53;53;
265;54;53;
265;55;53;
265;56;53;
265;57;53;
265;58;53;
265;59;53;
265;60;53;
265;61;53;
265;62;53;
265;63;53;
265;64;53;
265;65;53;
265;66;53;
265;67;53;
265;68;53;
265;69;53;
265;70;53;
265;71;53;
265;72;53;
265;73;53;
265;74;53;
265;75;53;
265;76;53;
265;77;53;
265;78;53;
265;79;53;
265;80;53;
265;81;53;
265;82;53;
265;83;53;
265;84;53;
265;85;53;
265;86;53;
265;87;53;
265;88;53;
265;89;53;
265;90;53;
265;91;53;
265;92;53;
265;93;53;
265;94;53;
265;95;53;
265;96;53;
265;97;53;
265;98;53;
265;99;53;
265;100;53;
265;101;53;
265;102;53;
265;103;53;
265;104;53;
265;105;53;
265;106;53;
265;107;53;
265;108;53;
265;109;53;
265;110;53;
265;111;53;
265;112;53;
265;113;53;
265;114;53;
265;115;53;
265;116;53;
265;117;53;
265;118;53;
265;119;53;
265;120;53;
265;121;53;
265;122;53;
265;123;53;
265;124;53;
265;125;53;
265;126;53;
265;127;53;
265;128;53;
265;129;53;
265;130;53;
265;131;53;
265;132;53;
265;133;53;
265;134;53;
265;135;53;
265;136;53;
265;137;53;
265;138;53;
265;139;53;
265;140;53;
265;141;53;
265;142;53;
265;143;53;
265;144;53;
265;145;53;
265;146;53;
265;147;53;
265;148;53;
265;149;53;
265;150;53;
265;151;53;
265;152;53;
265;153;53;
265;154;53;
265;155;53;
265;156;53;
265;157;53;
265;158;53;
265;159;53;
265;160;53;
265;161;53;
265;162;53;
265;163;53;
265;164;53;
265;165;53;
265;166;53;
265;167;53;
265;168;53;
266;37;53;
266;38;53;
266;39;53;
266;40;53;
266;41;53;
266;42;53;
266;43;53;
266;44;53;
266;45;53;
266;46;53;
266;47;53;
266;48;53;
266;49;53;
266;50;53;
266;51;53;
266;52;53;
266;53;53;
266;54;53;
266;55;53;
266;56;53;
266;57;53;
266;58;53;
266;59;53;
266;60;53;
266;61;53;
266;62;53;
266;63;53;
266;64;53;
266;65;53;
266;66;53;
266;67;53;
266;68;53;
266;69;53;
266;70;53;
266;71;53;
266;72;53;
266;73;53;
266;74;53;
266;75;53;
266;76;53;
266;77;53;
266;78;53;
266;79;53;
266;80;53;
266;81;53;
266;82;53;
266;83;53;
266;84;53;
266;85;53;
266;86;53;
266;87;53;
266;88;53;
266;89;53;
266;90;53;
266;91;53;
266;92;53;
266;93;53;
266;94;53;
266;95;53;
266;96;53;
266;97;53;
266;98;53;
266;99;53;
266;100;53;
266;101;53;
266;102;53;
266;103;53;
266;104;53;
266;105;53;
266;106;53;
266;107;53;
266;108;53;
266;109;53;
266;110;53;
266;111;53;
266;112;53;
266;113;53;
266;114;53;
266;115;53;
266;116;53;
266;117;53;
266;118;53;
266;119;53;
266;120;53;
266;121;53;
266;122;53;
266;123;53;
266;124;53;
266;125;53;
266;126;53;
266;127;53;
266;128;53;
266;129;53;
266;130;53;
266;131;53;
266;132;53;
266;133;53;
266;134;53;
266;135;53;
266;136;53;
266;137;53;
266;138;53;
266;139;53;
266;140;53;
266;141;53;
266;142;53;
266;143;53;
266;144;53;
266;145;53;
266;146;53;
266;147;53;
266;148;53;
266;149;53;
266;150;53;
266;151;53;
266;152;53;
266;153;53;
266;154;53;
266;155;53;
266;156;53;
266;157;53;
266;158;53;
266;159;53;
266;160;53;
266;161;53;
266;162;53;
266;163;53;
266;164;53;
266;165;53;
266;166;53;
267;38;53;
267;39;53;
267;40;53;
267;41;53;
267;42;53;
267;43;53;
267;44;53;
267;45;53;
267;46;53;
267;47;53;
267;48;53;
267;49;53;
267;50;53;
267;51;53;
267;52;53;
267;53;53;
267;54;53;
267;55;53;
267;56;53;
267;57;53;
267;58;53;
267;59;53;
267;60;53;
267;61;53;
267;62;53;
267;63;53;
267;64;53;
267;65;53;
267;66;53;
267;67;53;
267;68;53;
267;69;53;
267;70;53;
267;71;53;
267;72;53;
267;73;53;
267;74;53;
267;75;53;
267;76;53;
267;77;53;
267;78;53;
267;79;53;
267;80;53;
267;81;53;
267;82;53;
267;83;53;
267;84;53;
267;85;53;
267;86;53;
267;87;53;
267;88;53;
267;89;53;
267;90;53;
267;91;53;
267;92;53;
267;93;53;
267;94;53;
267;95;53;
267;96;53;
267;97;53;
267;98;53;
267;99;53;
267;100;53;
267;101;53;
267;102;53;
267;103;53;
267;104;53;
267;105;53;
267;106;53;
267;107;53;
267;108;53;
267;109;53;
267;110;53;
267;111;53;
267;112;53;
267;113;53;
267;114;53;
267;115;53;
267;116;53;
267;117;53;
267;118;53;
267;119;53;
267;120;53;
267;121;53;
267;122;53;
267;123;53;
267;124;53;
267;125;53;
267;126;53;
267;127;53;
267;128;53;
267;129;53;
267;130;53;
267;131;53;
267;132;53;
267;133;53;
267;134;53;
267;135;53;
267;136;53;
267;137;53;
267;138;53;
267;139;53;
267;140;53;
267;141;53;
267;142;53;
267;143;53;
267;144;53;
267;145;53;
267;146;53;
267;147;53;
267;148;53;
267;149;53;
267;150;53;
267;151;53;
267;152;53;
267;153;53;
267;154;53;
267;155;53;
267;156;53;
267;157;53;
267;158;53;
267;159;53;
267;160;53;
267;161;53;
267;162;53;
267;163;53;
267;164;53;
268;39;53;
268;40;53;
268;41;53;
268;42;53;
268;43;53;
268;44;53;
268;45;53;
268;46;53;
268;47;53;
268;48;53;
268;49;53;
268;50;53;
268;51;53;
268;52;53;
268;53;53;
268;54;53;
268;55;53;
268;56;53;
268;57;53;
268;58;53;
268;59;53;
268;60;53;
268;61;53;
268;62;53;
268;63;53;
268;64;53;
268;65;53;
268;66;53;
268;67;53;
268;68;53;
268;69;53;
268;70;53;
268;71;53;
268;72;53;
268;73;53;
268;74;53;
268;75;53;
268;76;53;
268;77;53;
268;78;53;
268;79;53;
268;80;53;
268;81;53;
268;82;53;
268;83;53;
268;84;53;
268;85;53;
268;86;53;
268;87;53;
268;88;53;
268;89;53;
268;90;53;
268;91;53;
268;92;53;
268;93;53;
268;94;53;
268;95;53;
268;96;53;
268;97;53;
268;98;53;
268;99;53;
268;100;53;
268;101;53;
268;102;53;
268;103;53;
268;104;53;
268;105;53;
268;106;53;
268;107;53;
268;108;53;
268;109;53;
268;110;53;
268;111;53;
268;112;53;
268;113;53;
268;114;53;
268;115;53;
268;116;53;
268;117;53;
268;118;53;
268;119;53;
268;120;53;
268;121;53;
268;122;53;
268;123;53;
268;124;53;
268;125;53;
268;126;53;
268;127;53;
268;128;53;
268;129;53;
268;130;53;
268;131;53;
268;132;53;
268;133;53;
268;134;53;
268;135;53;
268;136;53;
268;137;53;
268;138;53;
268;139;53;
268;140;53;
268;141;53;
268;142;53;
268;143;53;
268;144;53;
268;145;53;
268;146;53;
268;147;53;
268;148;53;
268;149;53;
268;150;53;
268;151;53;
268;152;53;
268;153;53;
268;154;53;
268;155;53;
268;156;53;
268;157;53;
268;158;53;
268;159;53;
268;160;53;
268;161;53;
268;162;53;
269;41;53;
269;42;53;
269;43;53;
269;44;53;
269;45;53;
269;46;53;
269;47;53;
269;48;53;
269;49;53;
269;50;53;
269;51;53;
269;52;53;
269;53;53;
269;54;53;
269;55;53;
269;56;53;
269;57;53;
269;58;53;
269;59;53;
269;60;53;
269;61;53;
269;62;53;
269;63;53;
269;64;53;
269;65;53;
269;66;53;
269;67;53;
269;68;53;
269;69;53;
269;70;53;
269;71;53;
269;72;53;
269;73;53;
269;74;53;
269;75;53;
269;76;53;
269;77;53;
269;78;53;
269;79;53;
269;80;53;
269;81;53;
269;82;53;
269;83;53;
269;84;53;
269;85;53;
269;86;53;
269;87;53;
269;88;53;
269;89;53;
269;90;53;
269;91;53;
269;92;53;
269;93;53;
269;94;53;
269;95;53;
269;96;53;
269;97;53;
269;98;53;
269;99;53;
269;100;53;
269;101;53;
269;102;53;
269;103;53;
269;104;53;
269;105;53;
269;106;53;
269;107;53;
269;108;53;
269;109;53;
269;110;53;
269;111;53;
269;112;53;
269;113;53;
269;114;53;
269;115;53;
269;116;53;
269;117;53;
269;118;53;
269;119;53;
269;120;53;
269;121;53;
269;122;53;
269;123;53;
269;124;53;
269;125;53;
269;126;53;
269;127;53;
269;128;53;
269;129;53;
269;130;53;
269;131;53;
269;132;53;
269;133;53;
269;134;53;
269;135;53;
269;136;53;
269;137;53;
269;138;53;
269;139;53;
269;140;53;
269;141;53;
269;142;53;
269;143;53;
269;144;53;
269;145;53;
269;146;53;
269;147;53;
269;148;53;
269;149;53;
269;150;53;
269;151;53;
269;152;53;
269;153;53;
269;154;53;
269;155;53;
269;156;53;
269;157;53;
269;158;53;
269;159;53;
269;160;53;
270;42;53;
270;43;53;
270;44;53;
270;45;53;
270;46;53;
270;47;53;
270;48;53;
270;49;53;
270;50;53;
270;51;53;
270;52;53;
270;53;53;
270;54;53;
270;55;53;
270;56;53;
270;57;53;
270;58;53;
270;59;53;
270;60;53;
270;61;53;
270;62;53;
270;63;53;
270;64;53;
270;65;53;
270;66;53;
270;67;53;
270;68;53;
270;69;53;
270;70;53;
270;71;53;
270;72;53;
270;73;53;
270;74;53;
270;75;53;
270;76;53;
270;77;53;
270;78;53;
270;79;53;
270;80;53;
270;81;53;
270;82;53;
270;83;53;
270;84;53;
270;85;53;
270;86;53;
270;87;53;
270;88;53;
270;89;53;
270;90;53;
270;91;53;
270;92;53;
270;93;53;
270;94;53;
270;95;53;
270;96;53;
270;97;53;
270;98;53;
270;99;53;
270;100;53;
270;101;53;
270;102;53;
270;103;53;
270;104;53;
270;105;53;
270;106;53;
270;107;53;
270;108;53;
270;109;53;
270;110;53;
270;111;53;
270;112;53;
270;113;53;
270;114;53;
270;115;53;
270;116;53;
270;117;53;
270;118;53;
270;119;53;
270;120;53;
270;121;53;
270;122;53;
270;123;53;
270;124;53;
270;125;53;
270;126;53;
270;127;53;
270;128;53;
270;129;53;
270;130;53;
270;131;53;
270;132;53;
270;133;53;
270;134;53;
270;135;53;
270;136;53;
270;137;53;
270;138;53;
270;139;53;
270;140;53;
270;141;53;
270;142;53;
270;143;53;
270;144;53;
270;145;53;
270;146;53;
270;147;53;
270;148;53;
270;149;53;
270;150;53;
270;151;53;
270;152;53;
270;153;53;
270;154;53;
270;155;53;
270;156;53;
270;157;53;
270;158;53;
271;44;53;
271;45;53;
271;46;53;
271;47;53;
271;48;53;
271;49;53;
271;50;53;
271;51;53;
271;52;53;
271;53;53;
271;54;53;
271;55;53;
271;56;53;
271;57;53;
271;58;53;
271;59;53;
271;60;53;
271;61;53;
271;62;53;
271;63;53;
271;64;53;
271;65;53;
271;66;53;
271;67;53;
271;68;53;
271;69;53;
271;70;53;
271;71;53;
271;72;53;
271;73;53;
271;74;53;
271;75;53;
271;76;53;
271;77;53;
271;78;53;
271;79;53;
271;80;53;
271;81;53;
271;82;53;
271;83;53;
271;84;53;
271;85;53;
271;86;53;
271;87;53;
271;88;53;
271;89;53;
271;90;53;
271;91;53;
271;92;53;
271;93;53;
271;94;53;
271;95;53;
271;96;53;
271;97;53;
271;98;53;
271;99;53;
271;100;53;
271;101;53;
271;102;53;
271;103;53;
271;104;53;
271;105;53;
271;106;53;
271;107;53;
271;108;53;
271;109;53;
271;110;53;
271;111;53;
271;112;53;
271;113;53;
271;114;53;
271;115;53;
271;116;53;
271;117;53;
271;118;53;
271;119;53;
271;120;53;
271;121;53;
271;122;53;
271;123;53;
271;124;53;
271;125;53;
271;126;53;
271;127;53;
271;128;53;
271;129;53;
271;130;53;
271;131;53;
271;132;53;
271;133;53;
271;134;53;
271;135;53;
271;136;53;
271;137;53;
271;138;53;
271;139;53;
271;140;53;
271;141;53;
271;142;53;
271;143;53;
271;144;53;
271;145;53;
271;146;53;
271;147;53;
271;148;53;
271;149;53;
271;150;53;
271;151;53;
271;152;53;
271;153;53;
271;154;53;
271;155;53;
271;156;53;
272;45;53;
272;46;53;
272;47;53;
272;48;53;
272;49;53;
272;50;53;
272;51;53;
272;52;53;
272;53;53;
272;54;53;
272;55;53;
272;56;53;
272;57;53;
272;58;53;
272;59;53;
272;60;53;
272;61;53;
272;62;53;
272;63;53;
272;64;53;
272;65;53;
272;66;53;
272;67;53;
272;68;53;
272;69;53;
272;70;53;
272;71;53;
272;72;53;
272;73;53;
272;74;53;
272;75;53;
272;76;53;
272;77;53;
272;78;53;
272;79;53;
272;80;53;
272;81;53;
272;82;53;
272;83;53;
272;84;53;
272;85;53;
272;86;53;
272;87;53;
272;88;53;
272;89;53;
272;90;53;
272;91;53;
272;92;53;
272;93;53;
272;94;53;
272;95;53;
272;96;53;
272;97;53;
272;98;53;
272;99;53;
272;100;53;
272;101;53;
272;102;53;
272;103;53;
272;104;53;
272;105;53;
272;106;53;
272;107;53;
272;108;53;
272;109;53;
272;110;53;
272;111;53;
272;112;53;
272;113;53;
272;114;53;
272;115;53;
272;116;53;
272;117;53;
272;118;53;
272;119;53;
272;120;53;
272;121;53;
272;122;53;
272;123;53;
272;124;53;
272;125;53;
272;126;53;
272;127;53;
272;128;53;
272;129;53;
272;130;53;
272;131;53;
272;132;53;
272;133;53;
272;134;53;
272;135;53;
272;136;53;
272;137;53;
272;138;53;
272;139;53;
272;140;53;
272;141;53;
272;142;53;
272;143;53;
272;144;53;
272;145;53;
272;146;53;
272;147;53;
272;148;53;
272;149;53;
272;150;53;
272;151;53;
272;152;53;
272;153;53;
273;47;53;
273;48;53;
273;49;53;
273;50;53;
273;51;53;
273;52;53;
273;53;53;
273;54;53;
273;55;53;
273;56;53;
273;57;53;
273;58;53;
273;59;53;
273;60;53;
273;61;53;
273;62;53;
273;63;53;
273;64;53;
273;65;53;
273;66;53;
273;67;53;
273;68;53;
273;69;53;
273;70;53;
273;71;53;
273;72;53;
273;73;53;
273;74;53;
273;75;53;
273;76;53;
273;77;53;
273;78;53;
273;79;53;
273;80;53;
273;81;53;
273;82;53;
273;83;53;
273;84;53;
273;85;53;
273;86;53;
273;87;53;
273;88;53;
273;89;53;
273;90;53;
273;91;53;
273;92;53;
273;93;53;
273;94;53;
273;95;53;
273;96;53;
273;97;53;
273;98;53;
273;99;53;
273;100;53;
273;101;53;
273;102;53;
273;103;53;
273;104;53;
273;105;53;
273;106;53;
273;107;53;
273;108;53;
273;109;53;
273;110;53;
273;111;53;
273;112;53;
273;113;53;
273;114;53;
273;115;53;
273;116;53;
273;117;53;
273;118;53;
273;119;53;
273;120;53;
273;121;53;
273;122;53;
273;123;53;
273;124;53;
273;125;53;
273;126;53;
273;127;53;
273;128;53;
273;129;53;
273;130;53;
273;131;53;
273;132;53;
273;133;53;
273;134;53;
273;135;53;
273;136;53;
273;137;53;
273;138;53;
273;139;53;
273;140;53;
273;141;53;
273;142;53;
273;143;53;
273;144;53;
273;145;53;
273;146;53;
273;147;53;
273;148;53;
273;149;53;
273;150;53;
273;151;53;
274;48;53;
274;49;53;
274;50;53;
274;51;53;
274;52;53;
274;53;53;
274;54;53;
274;55;53;
274;56;53;
274;57;53;
274;58;53;
274;59;53;
274;60;53;
274;61;53;
274;62;53;
274;63;53;
274;64;53;
274;65;53;
274;66;53;
274;67;53;
274;68;53;
274;69;53;
274;70;53;
274;71;53;
274;72;53;
274;73;53;
274;74;53;
274;75;53;
274;76;53;
274;77;53;
274;78;53;
274;79;53;
274;80;53;
274;81;53;
274;82;53;
274;83;53;
274;84;53;
274;85;53;
274;86;53;
274;87;53;
274;88;53;
274;89;53;
274;90;53;
274;91;53;
274;92;53;
274;93;53;
274;94;53;
274;95;53;
274;96;53;
274;97;53;
274;98;53;
274;99;53;
274;100;53;
274;101;53;
274;102;53;
274;103;53;
274;104;53;
274;105;53;
274;106;53;
274;107;53;
274;108;53;
274;109;53;
274;110;53;
274;111;53;
274;112;53;
274;113;53;
274;114;53;
274;115;53;
274;116;53;
274;117;53;
274;118;53;
274;119;53;
274;120;53;
274;121;53;
274;122;53;
274;123;53;
274;124;53;
274;125;53;
274;126;53;
274;127;53;
274;128;53;
274;129;53;
274;130;53;
274;131;53;
274;132;53;
274;133;53;
274;134;53;
274;135;53;
274;136;53;
274;137;53;
274;138;53;
274;139;53;
274;140;53;
274;141;53;
274;142;53;
274;143;53;
274;144;53;
274;145;53;
274;146;53;
274;147;53;
274;148;53;
275;50;53;
275;51;53;
275;52;53;
275;53;53;
275;54;53;
275;55;53;
275;56;53;
275;57;53;
275;58;53;
275;59;53;
275;60;53;
275;61;53;
275;62;53;
275;63;53;
275;64;53;
275;65;53;
275;66;53;
275;67;53;
275;68;53;
275;69;53;
275;70;53;
275;71;53;
275;72;53;
275;73;53;
275;74;53;
275;75;53;
275;76;53;
275;77;53;
275;78;53;
275;79;53;
275;80;53;
275;81;53;
275;82;53;
275;83;53;
275;84;53;
275;85;53;
275;86;53;
275;87;53;
275;88;53;
275;89;53;
275;90;53;
275;91;53;
275;92;53;
275;93;53;
275;94;53;
275;95;53;
275;96;53;
275;97;53;
275;98;53;
275;99;53;
275;100;53;
275;101;53;
275;102;53;
275;103;53;
275;104;53;
275;105;53;
275;106;53;
275;107;53;
275;108;53;
275;109;53;
275;110;53;
275;111;53;
275;112;53;
275;113;53;
275;114;53;
275;115;53;
275;116;53;
275;117;53;
275;118;53;
275;119;53;
275;120;53;
275;121;53;
275;122;53;
275;123;53;
275;124;53;
275;125;53;
275;126;53;
275;127;53;
275;128;53;
275;129;53;
275;130;53;
275;131;53;
275;132;53;
275;133;53;
275;134;53;
275;135;53;
275;136;53;
275;137;53;
275;138;53;
275;139;53;
275;140;53;
275;141;53;
275;142;53;
275;143;53;
275;144;53;
275;145;53;
275;146;53;
276;52;53;
276;53;53;
276;54;53;
276;55;53;
276;56;53;
276;57;53;
276;58;53;
276;59;53;
276;60;53;
276;61;53;
276;62;53;
276;63;53;
276;64;53;
276;65;53;
276;66;53;
276;67;53;
276;68;53;
276;69;53;
276;70;53;
276;71;53;
276;72;53;
276;73;53;
276;74;53;
276;75;53;
276;76;53;
276;77;53;
276;78;53;
276;79;53;
276;80;53;
276;81;53;
276;82;53;
276;83;53;
276;84;53;
276;85;53;
276;86;53;
276;87;53;
276;88;53;
276;89;53;
276;90;53;
276;91;53;
276;92;53;
276;93;53;
276;94;53;
276;95;53;
276;96;53;
276;97;53;
276;98;53;
276;99;53;
276;100;53;
276;101;53;
276;102;53;
276;103;53;
276;104;53;
276;105;53;
276;106;53;
276;107;53;
276;108;53;
276;109;53;
276;110;53;
276;111;53;
276;112;53;
276;113;53;
276;114;53;
276;115;53;
276;116;53;
276;117;53;
276;118;53;
276;119;53;
276;120;53;
276;121;53;
276;122;53;
276;123;53;
276;124;53;
276;125;53;
276;126;53;
276;127;53;
276;128;53;
276;129;53;
276;130;53;
276;131;53;
276;132;53;
276;133;53;
276;134;53;
276;135;53;
276;136;53;
276;137;53;
276;138;53;
276;139;53;
276;140;53;
276;141;53;
276;142;53;
276;143;53;
277;54;53;
277;55;53;
